Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
14k-pave-huggie-earrings-1,14k Pave Huggie Earrings,"Ariel Gordon's Pavé Huggies are one of those styles that doesn't spend much time in the jewelry box. Decked out with twelve 1 pt diamonds on each ear, these delicate 14k yellow gold huggies just seem to go with everything. They sit close to the ear so they're light and easy to wear, and they bring just the right sparkle to any ensemble. <br><br>- 14K Yellow Gold<br>- Made in Los Angeles, CA <br> <br>Ariel's vision is to create simple jewelry that appeals to a variety of women, with the goal of creating jewelry that can transition well and be wardrobe staples. Using sterling silver and gold with semi-precious stones and diamonds, Ariel creates pieces that are modern, versatile and chic, with a hint of sexy femininity and bold individuality. All of Ariel's jewelry is handcrafted in Los Angeles. She sources her materials from reputable vendors and is committed to using conflict free stones. <br><br> <em>All pieces are delicate in nature and should be treated accordingly. Pieces with stones should be protected from impact or bending, as stones are meticulously and precisely set, and may pop out of their settings if shifted in any way. For best results, have a professional jeweler clean your piece to ensure longevity. Please contact us regarding any repairs due to normal wear and tear and we will be happy to connect you with the jewelry vendor. </em><br><br> Measurements:
<div>- Height: 0.5""<br> - Total Diamond Weight: 8 pts</div>",Ariel Gordon,WOMEN,"500-1000, ariel-gordon, Earrings, Jewelry, WOMEN",false,Color,14k Gold / Diamond,,,,,E280-14RD,0,shopify,deny,manual,695.00,,true,true,'026613,,,,false,,,,,,,,,,,,,,,,,kg,,
t-shaped-giant-tee,#91 T-Shaped Giant Tee,"<meta content=""text/html; charset=utf-8"" http-equiv=""content-type"">
<div>Skargorn | #91 T-Shaped Giant Tee</div>
<div></div>
<div>#91 T-Shaped Giant Tee is an oversized pocket tee. Featuring a loose round neck, signature cutout at side neck, short sleeves and a boxy straight cut. Relaxed washed cotton. </div>
<div> 
<div>- 100% Cotton </div>
<div>- Machine wash cold, tumble dry low </div>
<div>- Made in USA</div>
<br>
<div>Measurements:</div>
<div>Shoulder: 18""</div>
<div>Chest:  20""</div>
<div>Length: 31""</div>
<div>Measurements from size S</div>
<div> </div>
<div>Model shown wearing a size S</div>
</div>",Skargorn,WOMEN,"az-basics, backinstock-0819, CLOTHING, color-black-wash, Responsible, skargorn, Tees, Tops, under-100, WOMEN",true,Color,Black Wash,Size,XS,,,SKA-M9120:BLKWASH:XS,0,shopify,deny,manual,70.00,,true,true,'024139,https://cdn.shopify.com/s/files/1/3039/0972/products/T-Shaped_Giant_Tee.jpg?v=1571720090,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/3039/0972/products/T-Shaped_Giant_Tee.jpg?v=1571720090,lb,,
t-shaped-giant-tee,,,,,,,,Black Wash,,S,,,SKA-M9120:BLKWASH:S,0,shopify,deny,manual,70.00,,true,true,'023805,https://cdn.shopify.com/s/files/1/3039/0972/products/T-Shaped_Giant_Tee2.jpg?v=1571720090,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/3039/0972/products/T-Shaped_Giant_Tee.jpg?v=1571720090,lb,,
t-shaped-giant-tee,,,,,,,,Black Wash,,M,,,SKA-M9120:BLKWASH:M,0,shopify,continue,manual,70.00,,true,true,'023817,https://cdn.shopify.com/s/files/1/3039/0972/products/T-Shaped_Giant_Tee3.jpg?v=1571720090,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/3039/0972/products/T-Shaped_Giant_Tee.jpg?v=1571720090,lb,,
t-shaped-giant-tee,,,,,,,,Black Wash,,L,,,SKA-M9120:BLKWASH:L,0,shopify,deny,manual,70.00,,true,true,'023822,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/3039/0972/products/T-Shaped_Giant_Tee.jpg?v=1571720090,lb,,
t-shaped-giant-tee,,,,,,,,Black Wash,,XL,,,SKA-M9120:BLKWASH:XL,0,shopify,deny,manual,70.00,,true,true,'024168,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/3039/0972/products/T-Shaped_Giant_Tee.jpg?v=1571720090,lb,,
t-shaped-giant-tee,,,,,,,,Milk Wash,,XS,,,SKA-M9120:MILKWASH:XS,0,shopify,deny,manual,70.00,,true,true,'028826,,,,,,,,,,,,,,,,,,,,,lb,,
t-shaped-giant-tee,,,,,,,,Milk Wash,,S,,,SKA-M9120:MILKWASH:S,0,shopify,deny,manual,70.00,,true,true,'028827,,,,,,,,,,,,,,,,,,,,,lb,,
t-shaped-giant-tee,,,,,,,,Milk Wash,,M,,,SKA-M9120:MILKWASH:M,0,shopify,deny,manual,70.00,,true,true,'028829,,,,,,,,,,,,,,,,,,,,,lb,,
t-shaped-giant-tee,,,,,,,,Milk Wash,,L,,,SKA-M9120:MILKWASH:L,0,shopify,deny,manual,70.00,,true,true,'028830,,,,,,,,,,,,,,,,,,,,,lb,,
t-shaped-giant-tee,,,,,,,,Milk Wash,,XL,,,SKA-M9120:MILKWASH:XL,0,shopify,deny,manual,70.00,,true,true,'028837,,,,,,,,,,,,,,,,,,,,,lb,,
t-shaped-giant-tee,,,,,,,,Nori Wash,,XS,,,SKA-M9120:NORIWASH:XS,0,shopify,deny,manual,70.00,,true,true,'030389,,,,,,,,,,,,,,,,,,,,,lb,,
t-shaped-giant-tee,,,,,,,,Nori Wash,,S,,,SKA-M9120:NORIWASH:S,0,shopify,deny,manual,70.00,,true,true,'030392,,,,,,,,,,,,,,,,,,,,,lb,,
t-shaped-giant-tee,,,,,,,,Nori Wash,,M,,,SKA-M9120:NORIWASH:M,0,shopify,deny,manual,70.00,,true,true,'030400,,,,,,,,,,,,,,,,,,,,,lb,,
t-shaped-giant-tee,,,,,,,,Nori Wash,,L,,,SKA-M9120:NORIWASH:L,0,shopify,deny,manual,70.00,,true,true,'030404,,,,,,,,,,,,,,,,,,,,,lb,,
t-shaped-giant-tee,,,,,,,,Nori Wash,,XL,,,SKA-M9120:NORIWASH:XL,0,shopify,deny,manual,70.00,,true,true,'030405,,,,,,,,,,,,,,,,,,,,,lb,,
t-shaped-v-neck-tee,#46 T-Shaped V Neck Tee,"<meta content=""text/html; charset=utf-8"" http-equiv=""content-type"">
<p>Skargorn | #46 T-Shaped V Neck Tee</p>
<p>Short sleeve tee featuring a v-neckline with signature split on ribbed neck. Soft to the touch.<br><br>- 100% Cotton<br>- Wash Cold, Tumble Dry<br>- Made in USA<br><br>Measurements:<br>Shoulder: 15""<br>Chest: 19""<span> </span><br>Length: 26""</p>
<p><br>Measurements from size XS</p>
<p>Model shown wearing size XS</p>",Skargorn,WOMEN,"az-basics, backinstock-0819, CLOTHING, color-blkwash, color-milkwash, Responsible, skargorn, Tees, Tops, under-100, WOMEN",true,Color,BlkWash,Size,XS,,,SKA-F4630:11:XS,0,shopify,deny,manual,65.00,,true,true,'023546,https://cdn.shopify.com/s/files/1/3039/0972/products/t-shaped-v-neck-tee-4.jpg?v=1571720090,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/3039/0972/products/t-shaped-v-neck-tee-4.jpg?v=1571720090,lb,,
t-shaped-v-neck-tee,,,,,,,,BlkWash,,S,,,SKA-F4630:11:S,0,shopify,deny,manual,65.00,,true,true,'023587,https://cdn.shopify.com/s/files/1/3039/0972/products/t-shaped-v-neck-tee-5.jpg?v=1571720090,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/3039/0972/products/t-shaped-v-neck-tee-4.jpg?v=1571720090,lb,,
t-shaped-v-neck-tee,,,,,,,,BlkWash,,M,,,SKA-F4630:11:M,0,shopify,deny,manual,65.00,,true,true,'023803,https://cdn.shopify.com/s/files/1/3039/0972/products/t-shaped-v-neck-tee-6.jpg?v=1571720090,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/3039/0972/products/t-shaped-v-neck-tee-4.jpg?v=1571720090,lb,,
t-shaped-v-neck-tee,,,,,,,,BlkWash,,L,,,SKA-F4630:11:L,0,shopify,deny,manual,65.00,,true,true,'023804,https://cdn.shopify.com/s/files/1/3039/0972/products/t-shaped-v-neck-tee.jpg?v=1571720090,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/3039/0972/products/t-shaped-v-neck-tee-4.jpg?v=1571720090,lb,,
t-shaped-v-neck-tee,,,,,,,,MilkWash,,S,,,SKA-F4630:44:S,0,shopify,deny,manual,65.00,,true,true,'032279,https://cdn.shopify.com/s/files/1/3039/0972/products/t-shaped-v-neck-tee-1.jpg?v=1571720090,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/3039/0972/products/t-shaped-v-neck-tee.jpg?v=1571720090,lb,,
t-shaped-v-neck-tee,,,,,,,,MilkWash,,XS,,,SKA-F4630:44:XS,0,shopify,deny,manual,65.00,,true,true,'032339,https://cdn.shopify.com/s/files/1/3039/0972/products/t-shaped-v-neck-tee-2.jpg?v=1571720090,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/3039/0972/products/t-shaped-v-neck-tee.jpg?v=1571720090,lb,,
t-shaped-v-neck-tee,,,,,,,,MilkWash,,M,,,SKA-F4630:44:M,0,shopify,deny,manual,65.00,,true,true,'032348,https://cdn.shopify.com/s/files/1/3039/0972/products/t-shaped-v-neck-tee-3.jpg?v=1571720090,7,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/3039/0972/products/t-shaped-v-neck-tee.jpg?v=1571720090,lb,,
t-shaped-v-neck-tee,,,,,,,,MilkWash,,L,,,SKA-F4630:44:L,0,shopify,deny,manual,65.00,,true,true,'032355,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/3039/0972/products/t-shaped-v-neck-tee.jpg?v=1571720090,lb,,
t-shaped-s-s-tee,#45 T-Shaped S/S Tee,"<meta content=""text/html; charset=utf-8"" http-equiv=""content-type"">
<div>Skargorn | #45 T-Shaped S/S Tee</div>
<div></div>
<div>Short sleeve tee featuring a crew neckline with signature split on ribbed neck. Soft to the touch.</div>
<div> </div>
<div>
<div>- 100% Cotton </div>
<div>- Machine wash cold, tumble dry low </div>
<div>- Made in USA</div>
<div> </div>
</div>
<div>Measurements:</div>
<div>Shoulder: 13""</div>
<div>Chest:  16""</div>
<div>Length: 24""</div>
<br>
<div>Measurements from size XS</div>
<div>Model shown wearing a size XS </div>",Skargorn,WOMEN,"az-basics, backinstock-0819, CLOTHING, color-blkwash, color-milkwash, color-noori, Responsible, skargorn, Tees, Tops, under-100, WOMEN",true,Color,BlkWash,Size,XS,,,SKA-F4530:11:XS,0,shopify,continue,manual,65.00,,true,true,'023538,https://cdn.shopify.com/s/files/1/3039/0972/products/t-shaped-s-s-tee-3.jpg?v=1571720090,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/3039/0972/products/45_t-shaped_ss_tee_black.jpg?v=1571720090,lb,,
t-shaped-s-s-tee,,,,,,,,BlkWash,,S,,,SKA-F4530:11:S,0,shopify,continue,manual,65.00,,true,true,'023543,https://cdn.shopify.com/s/files/1/3039/0972/products/t-shaped-s-s-tee-4.jpg?v=1571720090,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/3039/0972/products/45_t-shaped_ss_tee_black.jpg?v=1571720090,lb,,
t-shaped-s-s-tee,,,,,,,,BlkWash,,M,,,SKA-F4530:11:M,0,shopify,continue,manual,65.00,,true,true,'023544,https://cdn.shopify.com/s/files/1/3039/0972/products/t-shaped-s-s-tee-5.jpg?v=1571720090,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/3039/0972/products/45_t-shaped_ss_tee_black.jpg?v=1571720090,lb,,
t-shaped-s-s-tee,,,,,,,,BlkWash,,L,,,SKA-F4530:11:L,0,shopify,continue,manual,65.00,,true,true,'023545,https://cdn.shopify.com/s/files/1/3039/0972/products/t-shaped-s-s-tee.jpg?v=1571720090,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/3039/0972/products/45_t-shaped_ss_tee_black.jpg?v=1571720090,lb,,
t-shaped-s-s-tee,,,,,,,,MilkWash,,XS,,,SKA-F4530:44:XS,0,shopify,continue,manual,65.00,,true,true,'032145,https://cdn.shopify.com/s/files/1/3039/0972/products/t-shaped-s-s-tee-1.jpg?v=1571720090,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/3039/0972/products/t-shaped-s-s-tee.jpg?v=1571720090,lb,,
t-shaped-s-s-tee,,,,,,,,MilkWash,,S,,,SKA-F4530:44:S,0,shopify,continue,manual,65.00,,true,true,'032220,https://cdn.shopify.com/s/files/1/3039/0972/products/t-shaped-s-s-tee-2.jpg?v=1571720090,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/3039/0972/products/t-shaped-s-s-tee.jpg?v=1571720090,lb,,
t-shaped-s-s-tee,,,,,,,,MilkWash,,M,,,SKA-F4530:44:M,0,shopify,continue,manual,65.00,,true,true,'032260,https://cdn.shopify.com/s/files/1/3039/0972/products/45_t-shaped_ss_tee_black.jpg?v=1571720090,7,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/3039/0972/products/t-shaped-s-s-tee.jpg?v=1571720090,lb,,
t-shaped-s-s-tee,,,,,,,,MilkWash,,L,,,SKA-F4530:44:L,0,shopify,continue,manual,65.00,,true,true,'032271,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/3039/0972/products/t-shaped-s-s-tee.jpg?v=1571720090,lb,,
t-shaped-s-s-tee,,,,,,,,Noori,,XS,,,SKA-F4530:4H:XS,0,shopify,deny,manual,65.00,,true,true,'032273,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/3039/0972/products/t-shaped-s-s-tee-3.jpg?v=1571720090,lb,,
t-shaped-s-s-tee,,,,,,,,Noori,,S,,,SKA-F4530:4H:S,0,shopify,deny,manual,65.00,,true,true,'032275,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/3039/0972/products/t-shaped-s-s-tee-3.jpg?v=1571720090,lb,,
t-shaped-s-s-tee,,,,,,,,Noori,,M,,,SKA-F4530:4H:M,0,shopify,deny,manual,65.00,,true,true,'032280,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/3039/0972/products/t-shaped-s-s-tee-3.jpg?v=1571720090,lb,,
t-shaped-s-s-tee,,,,,,,,Noori,,L,,,SKA-F4530:4H:L,0,shopify,deny,manual,65.00,,true,true,'032286,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/3039/0972/products/t-shaped-s-s-tee-3.jpg?v=1571720090,lb,,
tailored-s-s-tee,#50 Tailored S/S Tee,"<p>Skargorn | #50 Tailored S/S Tee</p>
<p>The #50 Tailored Short Sleeve Tee by Skargorn is a long lasting fitted tee made with 100% cotton, crew neck and a signature split on front right side. With a super soft wash and a tailored fit this tee will last you through the seasons in style. <br> <br>- 100% Cotton <br> - Machine wash cold, tumble dry low<br> - Made in USA<br><br> Measurements:<br> Shoulder: 18""<br> Chest: 22""<br> Length: 29""</p>",Skargorn,MEN,"clothing-1, color-indigo-wash, color-milk-wash, color-nori-wash, color-white-wash, m-basics, MEN, Responsible, skargorn, Tees-1, tops-1, under-100",true,Color,Black Wash,Size,S,,,SKA-M5020:BlkWash:S,0,shopify,deny,manual,65.00,,true,true,'028702,https://cdn.shopify.com/s/files/1/3039/0972/products/Tailored_SS_Tee.jpg?v=1571720090,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/3039/0972/products/Tailored_SS_Tee.jpg?v=1571720090,kg,,
tailored-s-s-tee,,,,,,,,Black Wash,,M,,,SKA-M5020:BlkWash:M,0,shopify,deny,manual,65.00,,true,true,'028767,https://cdn.shopify.com/s/files/1/3039/0972/products/Tailored_SS_Tee1.jpg?v=1571720090,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/3039/0972/products/Tailored_SS_Tee.jpg?v=1571720090,kg,,
tailored-s-s-tee,,,,,,,,Black Wash,,L,,,SKA-M5020:BlkWash:L,0,shopify,deny,manual,65.00,,true,true,'028823,https://cdn.shopify.com/s/files/1/3039/0972/products/Tailored_SS_Tee2.jpg?v=1571720090,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/3039/0972/products/Tailored_SS_Tee.jpg?v=1571720090,kg,,
tailored-s-s-tee,,,,,,,,Black Wash,,XL,,,SKA-M5020:BlkWash:XL,0,shopify,deny,manual,65.00,,true,true,'028825,https://cdn.shopify.com/s/files/1/3039/0972/products/Tailored_SS_Tee3.jpg?v=1571720090,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/3039/0972/products/Tailored_SS_Tee.jpg?v=1571720090,kg,,
tailored-s-s-tee,,,,,,,,Nori Wash,,S,,,SKA-M5020:NoriWash:S,0,shopify,deny,manual,65.00,,true,true,'028844,https://cdn.shopify.com/s/files/1/3039/0972/products/Tailored_SS_Tee4.jpg?v=1571720090,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/3039/0972/products/Tailored_SS_Tee3.jpg?v=1571720090,kg,,
tailored-s-s-tee,,,,,,,,Nori Wash,,M,,,SKA-M5020:NoriWash:M,0,shopify,deny,manual,65.00,,true,true,'028845,https://cdn.shopify.com/s/files/1/3039/0972/products/Tailored_SS_Tee5.jpg?v=1571720090,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/3039/0972/products/Tailored_SS_Tee3.jpg?v=1571720090,kg,,
tailored-s-s-tee,,,,,,,,Nori Wash,,L,,,SKA-M5020:NoriWash:L,0,shopify,deny,manual,65.00,,true,true,'028846,https://cdn.shopify.com/s/files/1/3039/0972/products/Tailored_SS_Tee6.jpg?v=1571720090,7,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/3039/0972/products/Tailored_SS_Tee3.jpg?v=1571720090,kg,,
tailored-s-s-tee,,,,,,,,Nori Wash,,XL,,,SKA-M5020:NoriWash:XL,0,shopify,deny,manual,65.00,,true,true,'028847,https://cdn.shopify.com/s/files/1/3039/0972/products/Tailored_SS_Tee7.jpg?v=1571720090,8,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/3039/0972/products/Tailored_SS_Tee3.jpg?v=1571720090,kg,,
tailored-s-s-tee,,,,,,,,Milk Wash,,S,,,SKA-M5020:MilkWash:S,0,shopify,deny,manual,65.00,,true,true,'023491,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/3039/0972/products/Tailored_SS_Tee6.jpg?v=1571720090,kg,,
tailored-s-s-tee,,,,,,,,Milk Wash,,M,,,SKA-M5020:MilkWash:M,0,shopify,deny,manual,65.00,,true,true,'023492,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/3039/0972/products/Tailored_SS_Tee6.jpg?v=1571720090,kg,,
tailored-s-s-tee,,,,,,,,Milk Wash,,L,,,SKA-M5020:MilkWash:L,0,shopify,deny,manual,65.00,,true,true,'023536,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/3039/0972/products/Tailored_SS_Tee6.jpg?v=1571720090,kg,,
tailored-s-s-tee,,,,,,,,Milk Wash,,XL,,,SKA-M5020:MilkWash:XL,0,shopify,deny,manual,65.00,,true,true,'023537,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/3039/0972/products/Tailored_SS_Tee6.jpg?v=1571720090,kg,,
tailored-s-s-tee,,,,,,,,Indigo Wash,,S,,,SKA-M5020:IndWash:S,0,shopify,deny,manual,65.00,,true,true,'028841,,,,,,,,,,,,,,,,,,,,,kg,,
tailored-s-s-tee,,,,,,,,Indigo Wash,,M,,,SKA-M5020:IndWash:M,0,shopify,deny,manual,65.00,,true,true,'028836,,,,,,,,,,,,,,,,,,,,,kg,,
tailored-s-s-tee,,,,,,,,Indigo Wash,,L,,,SKA-M5020:IndWash:L,0,shopify,deny,manual,65.00,,true,true,'028831,,,,,,,,,,,,,,,,,,,,,kg,,
tailored-s-s-tee,,,,,,,,Indigo Wash,,XL,,,SKA-M5020:IndWash:XL,0,shopify,deny,manual,65.00,,true,true,'028842,,,,,,,,,,,,,,,,,,,,,kg,,
tailored-s-s-tee,,,,,,,,White Wash,,S,,,SKA-M5020:WhtWash:S,0,shopify,deny,manual,65.00,,true,true,'032412,,,,,,,,,,,,,,,,,,,,,kg,,
tailored-s-s-tee,,,,,,,,White Wash,,M,,,SKA-M5020:WhtWash:M,0,shopify,deny,manual,65.00,,true,true,'032414,,,,,,,,,,,,,,,,,,,,,kg,,
tailored-s-s-tee,,,,,,,,White Wash,,L,,,SKA-M5020:WhtWash:L,0,shopify,deny,manual,65.00,,true,true,'032415,,,,,,,,,,,,,,,,,,,,,kg,,
tailored-s-s-tee,,,,,,,,White Wash,,XL,,,SKA-M5020:WhtWash:XL,0,shopify,deny,manual,65.00,,true,true,'032416,,,,,,,,,,,,,,,,,,,,,kg,,
14k-snake-ring,14K Snake Ring,"<p>The Snake Ring will entrance you! This sexy little snake winds itself gracefully around your finger and is sure to charm everyone you meet. <br><br> - 14K Yellow Gold <br>- Made in Los Angeles, CA</p>
<p><br><span data-sheets-value=""[null,2,"" ariel="""" vision="""" is="""" to="""" create="""" simple="""" jewelry="""" that="""" appeals="""" a="""" variety="""" of="""" women="""" with="""" the="""" goal="""" creating="""" can="""" transition="""" well="""" and="""" be="""" wardrobe="""" staples="""" using="""" sterling="""" silver="""" gold="""" semi-precious="""" stones="""" diamonds="""" creates="""" pieces="""" are="""" modern="""" versatile="""" chic="""" hint="""" sexy="""" femininity="""" bold="""" individuality="""" all="""" handcrafted="""" in="""" los="""" angeles="""" she="""" sources="""" her="""" materials="""" from="""" reputable="""" vendors="""" committed="""" conflict="""" free="""" data-sheets-userformat=""[null,null,47619,[null,0],[null,2,16777215],null,null,null,null,null,null,null,0,null,[null,2,1118481],"" arial="""">Ariel's vision is to create simple jewelry that appeals to a variety of women, with the goal of creating jewelry that can transition well and be wardrobe staples. Using sterling silver and gold with semi-precious stones and diamonds, Ariel creates pieces that are modern, versatile and chic, with a hint of sexy femininity and bold individuality. All of Ariel's jewelry is handcrafted in Los Angeles. She sources her materials from reputable vendors and is committed to using conflict free stones.</span></p>
<p><br><em><span data-sheets-value=""[null,2,"" all="""" pieces="""" are="""" delicate="""" in="""" nature="""" and="""" should="""" be="""" treated="""" accordingly="""" with="""" stones="""" protected="""" from="""" impact="""" or="""" bending="""" as="""" meticulously="""" precisely="""" set="""" may="""" pop="""" out="""" of="""" their="""" settings="""" if="""" shifted="""" any="""" way="""" for="""" best="""" results="""" have="""" a="""" professional="""" jeweler="""" clean="""" your="""" piece="""" to="""" ensure="""" longevity="""" please="""" contact="""" us="""" regarding="""" repairs="""" due="""" normal="""" wear="""" tear="""" we="""" will="""" happy="""" connect="""" you="""" the="""" jewelry="""" vendor="""" data-sheets-userformat=""[null,null,46017,[null,0],null,null,null,null,null,0,2,4,0,null,null,"" georgia="""">All pieces are delicate in nature and should be treated accordingly. Pieces with stones should be protected from impact or bending, as stones are meticulously and precisely set, and may pop out of their settings if shifted in any way. For best results, have a professional jeweler clean your piece to ensure longevity. Please contact us regarding any repairs due to normal wear and tear and we will be happy to connect you with the jewelry vendor.</span></em></p>",Ariel Gordon,WOMEN,"250-500, ariel-gordon, Jewelry, Rings, WOMEN",false,Color,14k,Size,5,,,R272-14K,0,shopify,deny,manual,250.00,,true,true,'032774,https://cdn.shopify.com/s/files/1/3039/0972/products/14k-snake-ring.jpg?v=1571720091,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/3039/0972/products/14k-snake-ring.jpg?v=1571720091,kg,,
14k-snake-ring,,,,,,,,14k,,6,,,R272-14K,0,shopify,deny,manual,250.00,,true,true,'032777,https://cdn.shopify.com/s/files/1/3039/0972/products/default_6412ab4d-0989-4fe6-919d-b0df5d5ce744.jpg?v=1571720091,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/3039/0972/products/14k-snake-ring.jpg?v=1571720091,kg,,
14k-snake-ring,,,,,,,,14k,,7,,,R272-14K,0,shopify,deny,manual,250.00,,true,true,'032783,https://cdn.shopify.com/s/files/1/3039/0972/products/14k-snake-ring_1.jpg?v=1571720091,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/3039/0972/products/14k-snake-ring.jpg?v=1571720091,kg,,
14k-snake-ring,,,,,,,,14k,,8,,,R272-14K,0,shopify,deny,manual,250.00,,true,true,'032785,https://cdn.shopify.com/s/files/1/3039/0972/products/14k-snake-ring_2.jpg?v=1571720091,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/3039/0972/products/14k-snake-ring.jpg?v=1571720091,kg,,
